20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
20,5,19901214,19901214-231223
